"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Minnesota"	"27"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	194	653841	29.7
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"1999"	"1999"	"Alzheimer disease, unspecified"	"G30.9"	19	184154	Unreliable
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Alzheimer disease, unspecified"	"G30.9"	21	183895	11.4
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	24	183460	13.1
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	16	182676	Unreliable
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	22	182034	12.1
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	35	181535	19.3
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	38	180013	21.1
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	30	179362	16.7
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	38	178227	21.3
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	29	177925	16.3
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	34	177895	19.1
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	32	178336	17.9
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	38	176043	21.6
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	38	176476	21.5
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	44	175387	25.1
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	36	175055	20.6
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	38	174014	21.8
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	47	174301	27.0
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	55	173223	31.8
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	65	171240	38.0
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	58	169770	34.2
	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	62	169201	36.6
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	"Alzheimer disease, unspecified"	"G30.9"	67	329402	20.3
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	"Alzheimer disease, unspecified"	"G30.9"	74	327752	22.6
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	66	325748	20.3
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	97	323889	29.9
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	123	321753	38.2
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	"Alzheimer disease with late onset"	"G30.1"	20	319043	6.3
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	120	319043	37.6
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease with late onset"	"G30.1"	29	316822	9.2
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	182	316822	57.4
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	211	314858	67.0
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	205	314927	65.1
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	186	315333	59.0
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	130	317487	40.9
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	160	318411	50.2
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	140	320835	43.6
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	153	321014	47.7
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	149	322624	46.2
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	164	323933	50.6
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	136	325665	41.8
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	116	325444	35.6
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	127	328041	38.7
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	97	327587	29.6
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	99	329009	30.1
	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	122	329577	37.0
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	"Alzheimer disease, unspecified"	"G30.9"	11	154537	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	10	153739	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	11	153879	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	13	153920	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	12	152851	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	13	152576	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	11	152323	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	14	152297	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	10	152862	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	11	153246	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	15	151389	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	14	151973	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	17	150860	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	12	150582	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	12	150129	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	15	150137	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	19	148954	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	17	147267	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	17	145975	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	22	145366	15.1
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	"Alzheimer disease, unspecified"	"G30.9"	35	312781	11.2
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	"Alzheimer disease, unspecified"	"G30.9"	28	312419	9.0
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	33	311293	10.6
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	38	310448	12.2
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	34	309177	11.0
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	"Alzheimer disease with late onset"	"G30.1"	11	307050	Unreliable
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	39	307050	12.7
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease with late onset"	"G30.1"	18	305474	Unreliable
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	47	305474	15.4
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	58	304687	19.0
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	65	305619	21.3
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	56	307066	18.2
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	50	309714	16.1
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	55	311070	17.7
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	51	314048	16.2
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	67	313229	21.4
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	73	315783	23.1
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	55	316348	17.4
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	46	318053	14.5
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	48	318085	15.1
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	61	320794	19.0
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	49	320038	15.3
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	58	321216	18.1
	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	57	321280	17.7
	"Nevada"	"32"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	15	136852	Unreliable
	"Nevada"	"32"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	16	141967	Unreliable
	"Nevada"	"32"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	20	148035	13.5
	"Nevada"	"32"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	23	148801	15.5
	"Nevada"	"32"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	31	151307	20.5
	"Nevada"	"32"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	50	159825	31.3
	"Nevada"	"32"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	10	83287	Unreliable
	"Nevada"	"32"	"Female"	"F"	"Black or African American"	"2054-5"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	10	125623	Unreliable
	"Nevada"	"32"	"Female"	"F"	"Black or African American"	"2054-5"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	12	129340	Unreliable
	"Nevada"	"32"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	23	134166	17.1
	"Nevada"	"32"	"Female"	"F"	"Black or African American"	"2054-5"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	37	140203	26.4
	"Nevada"	"32"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	24	147461	16.3
	"Nevada"	"32"	"Female"	"F"	"Black or African American"	"2054-5"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	20	155127	12.9
	"Nevada"	"32"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	27	161599	16.7
	"Nevada"	"32"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	34	167436	20.3
	"Nevada"	"32"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	58	174687	33.2
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	"Alzheimer disease, unspecified"	"G30.9"	62	533020	11.6
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	"Alzheimer disease, unspecified"	"G30.9"	60	552339	10.9
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	73	582036	12.5
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	91	603183	15.1
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	116	623280	18.6
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	118	648586	18.2
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	132	666941	19.8
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	95	687923	13.8
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	86	706341	12.2
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	92	717037	12.8
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	104	723575	14.4
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	68	724964	9.4
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	95	729989	13.0
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	87	735448	11.8
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	127	741479	17.1
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	226	754008	30.0
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	342	766118	44.6
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	251	775531	32.4
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	"Alzheimer disease with late onset"	"G30.1"	17	785391	Unreliable
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	290	785391	36.9
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	"Alzheimer disease with late onset"	"G30.1"	12	792103	Unreliable
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	276	792103	34.8
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	"Alzheimer disease with late onset"	"G30.1"	15	801020	Unreliable
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	273	801020	34.1
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	"Alzheimer disease with late onset"	"G30.1"	20	810500	2.5
	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	361	810500	44.5
	"Nevada"	"32"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	10	115390	Unreliable
	"Nevada"	"32"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	12	125246	Unreliable
	"Nevada"	"32"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	16	134923	Unreliable
	"Nevada"	"32"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	20	135827	14.7
	"Nevada"	"32"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	11	142854	Unreliable
	"Nevada"	"32"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	16	149347	Unreliable
	"Nevada"	"32"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	14	154684	Unreliable
	"Nevada"	"32"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	10	159926	Unreliable
	"Nevada"	"32"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	21	167228	12.6
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	"Alzheimer disease, unspecified"	"G30.9"	43	561429	7.7
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	"Alzheimer disease, unspecified"	"G30.9"	38	583105	6.5
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	40	613248	6.5
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	53	633103	8.4
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	60	652863	9.2
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	67	679346	9.9
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	71	699893	10.1
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	58	722488	8.0
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	35	740019	4.7
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	57	751084	7.6
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	50	755693	6.6
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	41	755244	5.4
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	55	760535	7.2
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	63	766186	8.2
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	76	771444	9.9
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	103	780176	13.2
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	196	790445	24.8
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	118	798063	14.8
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	"Alzheimer disease with late onset"	"G30.1"	10	810203	Unreliable
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	139	810203	17.2
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	136	816674	16.7
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	147	825832	17.8
	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	204	834475	24.4
	"New Jersey"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Alzheimer disease, unspecified"	"G30.9"	18	300717	Unreliable
	"New Jersey"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	29	302874	9.6
	"New Jersey"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	24	304564	7.9
	"New Jersey"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	21	305147	6.9
	"New Jersey"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	28	304898	9.2
	"New Jersey"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	31	303490	10.2
	"New Jersey"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	22	302076	7.3
	"New Jersey"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	28	301231	9.3
	"New Jersey"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	26	301336	8.6
	"New Jersey"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	36	303777	11.9
